word,count
आत्मवीर्यं,1
पूर्वॊत्तरे,1
निरयेष्व,1
अनुक्रॊशान,1
नयपण्डित,1
दर्शयितुं,1
गराम्य,1
दैवतानि,1
आजघानाभिसंक्रुद्धस,1
मन्थनम,1
वर्षमाणैः,1
समुत्पेतुर,1
महारजतवाससं,1
समुत्पेतुस,1
परसूयन्ते,1
कुरर्य,1
वातापे,1
सर्वसंहारम,1
जीर्णस्यास्य,1
सौमुख्यं,1
परमादं,1
नावगच्छामि,1
वयपत्रपसे,1
वानरबलं,1
निःश्वसन्ती,1
चानुजाः,1
लवणेन,1
परतेजॊऽपकर्षणम,1
सुदुःखिताः;,1
संचिन्तयितुम,1
आममीनाशनास,1
पिशिताशनान,1
ऽभयहनद,1
समृतिर,1
रौद्रीव,1
समृतिश,1
मूर्धभिः,1
रौद्रीं,1
इष्टवत,1
अकृतात्मानः,1
भीमानि,1
अगराजपुत्र्या;,1
उपावृत्तां,1
विघनस्य,1
चॊपशृण्वताम,1
हरिशार्दूला,1
तूत्थापयाम,1
नीलवाससं,1
पलाशबदरीमिश्रं,1
लक्षण्यवद,1
सर्पशत्रवः,1
सर्वज्ञानस्य,1
उपावृत्तान,1
परत्युपवेक्ष्यामि,1
कालरात्र्या,1
वज्रसमप्रवेगैर;,1
परयुक्ता,1
कालात्ययस,1
शरॊत्राभ्याम,1
सनेहगाढं,1
दानवा,1
विप्रमॊक्षॊ,1
पन्नगं,1
अयासिषम,1
मायाबलविशारदम,1
साम्निध्यं,1
वन्दित्वा,1
परहर्षेणावरुद्धा,1
तॊयवर्षम,1
इहार्हति,1
पन्नगा,1
ऽधिष्ठितं,1
ऽमज्जयच,1
दानवः,1
दौष्कुलेयस्य,1
कालात्ययं,1
तस्माज,1
रामागमनम,1
शत्रुवधाद,1
वाजपेयातपत्रं,1
पुत्रत्वम,1
साम्निध्ये,1
भक्तिमन्तं,1
अनुद्रष्टा,1
परयागवनम,1
कालात्ययॊ,1
अशृणॊत,1
आरॊहणं,1
कार्यगौरवात,1
कुब्जानाम,1
सुप्रवेपितगात्राश,1
वृषभॊ,1
शपामहे,1
पथ्या,1
तदाध्यासितम,1
राक्षसेन्द्रनियुक्तानां,1
तरस्तानां,1
नावाप्यते,1
विनर्दमानाः,1
संनम्य,1
उशीरबीजम,1
तपसॊग्रेण,1
युद्धकौशलास,1
निष्फलाः,1
अमात्यप्रभृतीः,1
शराव्यं,1
विपत्तये,1
चौजसा,1
दुर्मेधस,1
उवाचाव्यक्तया,1
सौदास,1
धूतकल्मषः,1
हयहस्तिकरीषैश,1
चन्द्ररेखाम,1
एकीकृतभुजाः,1
अब्दसहस्राणि,1
गद्गदश,1
बाष्पप्रस्रवणैर,1
रक्ताः,1
अभ्यसूदयत,1
शक्रेणेवामरावतीम,1
यथार्थेन,1
रक्तान,1
चागतप्रीती,1
मेघौघैर,1
नक्रैश,1
रक्ताश,1
इच्छतः,1
पिशाचेषु,1
वज्रजालविभूषितैः,1
परतीरस्थां,1
धर्मचारिभिः,1
मिथ्यावचनश,1
मांसरुधिरौघेण,1
एवाब्रुवन,1
विराजयन्तं;,1
मेहमानान,1
कृतान्तवशम,1
वनदाहाभिसंतप्तं,1
आशंससे,1
परत्यानयितुम,1
विरूपाक्षाय,1
कृतशॊभि,1
वानरीं,1
विरराद,1
यक्षेन्द्रैः,1
गॊमायुना,1
बहुमित्राश,1
समियाय,1
विरूपाक्षाः,1
ऽरहा,1
यथामरैर;,1
तरिविष्टपम,1
वधिष्येते,1
पुण्यवृष्टिर,1
मृगयां,1
परिणीयताम,1
मामकानि,1
तरिविष्टपं,1
यमसाधनम,1
वायुवेगप्रवणास,1
मृगयाम,1
अमरारिवासं;,1
रूपमात्रं,1
लॊभयानं,1
उपस्थापयत,1
गिरिराजं,1
मत्संगमकालमात्रम,1
जपहॊमपरायणाः,1
वैरॊचनम,1
परतिदीयताम,1
रक्षॊहरणकर्शिताम,1
परययू,1
बलवीर्यदर्पिताः,1
साधूक्तं,1
अभिजानता,1
साध्यम,1
एकान्तगतमानसं,1
महादेव,1
निवसन्त्य,1
निधनशंसीनि,1
समुपलप्स्यथ,1
जायत,1
शुद्धान्तःपुरम,1
ऽभिकाङ्क्षते,1
परकथिता,1
दरक्ष्यामीति,1
सुभीमम,1
उच्छ्रितम,1
मन्त्रांस,1
गिरिगह्वरात,1
समर्थाव,1
शरतां,1
गीतशब्दैश,1
अकॊदिवाम,1
हर्युत्तमेभ्यः,1
सलिलक्रियाम,1
दुःखसागरे,1
सुभीमं,1
अर्चिर्भिर,1
कलिश्यन्ते,1
सृमरैश,1
जवलन्तीम,1
तॊत्रार्दित,1
सिंहशार्दूलचेष्टितौ,1
हास्यसे,1
उपचारेण,1
अयॊध्येव,1
सुभीमॊ,1
वयतिवर्तने,1
बहुरूपैश,1
विधायाप्रतितर्किताम,1
शरीराणि,1
लीलयापि,1
निशा,1
वानप्रस्थेन,1
परवृद्धश;,1
आशाकृतां,1
जलानि,1
धन्यतरॊ,1
देवीति,1
दैत्यसैन्यगणान,1
अदृष्टायां,1
तिलके,1
नद्यः,1
कृतास्त्रा,1
महेश्वरम,1
नॊक्तपूर्वॊ,1
समाधिमान,1
महाबलपरिग्रहम,1
सुखसंवृद्धौ,1
सरॊतः,1
शॊषयेद,1
बराह्म्याश,1
चास्याहम,1
शरौघेन,1
नादयञ,1
अजा,1
बरह्मत्वकारकम,1
आननं,1
गृहद्वारि,1
पलवम,1
शैलूषस्य,1
भृशार्तस;,1
मणिरत्नसुवर्णिनः,1
कालेनानेन,1
निचखानाददे,1
रणकॊविदः,1
पलवं,1
असंभ्रान्तश,1
विचार्यताम,1
कर्मजम,1
परजज्वालानलॊ,1
जगतीपती,1
असंभ्रान्तौ,1
रविसंनिकाशं;,1
चॊच्चानि,1
संतारं,1
संतारः,1
रथवेगांश,1
पुष्करस्था;,1
इम,1
सूक्ष्मवस्त्रम,1
पयॊधराः,1
बन्धुभिश,1
सुदुष्करः,1
समाघ्राय,1
परिवव्रुर,1
उषित्वा,1
अपश्यन्त्याः,1
इन्द्रवचनं,1
सक्तं,1
परपलायन्ति,1
अनुद्रुतस,1
सुपरीक्षितः,1
बन्धुभिः,1
अद्याक्षॊभ्यम,1
सक्तम,1
करीव,1
विनाशः,1
बलज्ञः,1
रक्षन्त्या,1
वायुसूनवे,1
भस्मसात,1
विहगाकीर्णान,1
सक्तॊ,1
युद्धसंरब्धस,1
सलिलसंक्षयात,1
निपपाताग्रतः,1
अनुद्रुतौ,1
सापेक्ष,1
संक्षिप्तः,1
कुवलयॊद्धातैर,1
किलिकिलाशब्दैः,1
महावृक्षं,1
कुशचीरेण,1
ईश्वरेणापि,1
कॊकिलैर,1
तरिशूलकालायसपट्टिशायुधं;,1
बहुभाषितुम,1
असृजच,1
करौञ्ची,1
साम्बा,1
हस्त्यश्वरथपादातं,1
संख्याय,1
संप्रादृश्यन्त,1
हविः,1
मच्छासनाद,1
पुत्रवतां,1
मधुपुरद्वारि,1
जयेष्ठाय,1
विशालवक्षसौ,1
ऋजुविक्रमौ,1
तिलकस,1
कालकूटं,1
अप्सरसां,1
तयजेयं,1
करीडमानैः,1
अयाचतार्थैर,1
महार्णवाभ्रस्तनितं,1
अपराधात,1
निःश्वस्याशीतम,1
परचरिष्यन्ति,1
करौञ्चा,1
नष्टचन्द्रम,1
विशालवक्षसं,1
ऽमात्यैर,1
वित्तेशाय,1
पाताल,1
धरियमाणम,1
तपसां,1
नापुष्पितः,1
महापार्श्वस्य,1
रिपवॊ,1
समनुकर्षध्वं,1
गन्धर्वराजानॊ,1
गराहवत्यश,1
कापेयी,1
लॊकनाथे;,1
तपसाम,1
सुसुगन्धिभिः,1
संपन्नं,1
तयजाम्य,1
पावकेनेव,1
सहस्रेषु,1
पुष्पपर्णफलान्य,1
सवर्णधाराम,1
कॊपदुःखसमन्विता,1
रिपवः,1
निर्मितैर,1
सथिरत्वात,1
ऋद्धियुतां,1
परख्यातविक्रमः,1
रममाणान,1
दास्याम्य,1
मेघस्तनितनिःस्वनम,1
नावः,1
बराह्मणवद,1
पर्वतॊपमः,1
युद्धाभिमनसः,1
कॊटीनाम,1
यमस्यामित्रकर्शन,1
पर्येति,1
परतिसंजहर्ष,1
अभिगम्यां,1
आयतलॊचना,1
सारथेः,1
निवेदितवतॊ,1
चैवॊत्तमनागमूर्धनि,1
परितापेन,1
तापस्यॊ,1
लङ्काद्वरे,1
तितीर्षुः,1
आशीर्भिश,1
मनस्विनाम,1
विशसनं,1
कुलधर्मवर्धिनीं;,1
चन्द्रेणाक्रान्तमस्तकः,1
लाभाय,1
इन्द्राशनिर,1
पादपाकुले,1
तितीर्षुर,1
अतिक्रामति,1
सवक्षी,1
दीप्ततेजसा;,1
कथाशेषम,1
परिमार्गते,1
कुरराः,1
सामदानादिभिः,1
अजीजनः,1
सूर्यस्यावर्तमानस्य,1
अधॊमुखमुखीं,1
भूमिकम्पेन,1
महाकपीन,1
शैलकूटवत,1
कषमतां,1
चेच,1
पाययन्ति,1
पश्येद,1
पश्येत,1
पश्येम,1
अगाग्रस्थम,1
पश्येर,1
दृष्टवान,1
चन्द्रकेतुश,1
इन्द्रजितॊ,1
आतिष्ठ,1
सवभावैर,1
उन्मूलितां,1
पराञ्जली,1
ममैषा,1
शल्यपीडितः,1
कषमताम,1
मातंगैर,1
आनीता,1
कृष्णतारके,1
ममान्यदा,1
तितीर्षति,1
मदनाग्निना,1
शस्त्रविदुषश,1
शरद्धा,1
परमार्थयुक्तम,1
भूमिप्रदायिनाम,1
वराहस,1
परार्थयन्ति,1
इवामराधिपः,1
नाम्नातिकायॊ,1
पुमाँल,1
पृथिवीदेशं,1
संतीर्णॊ,1
सुप्रीतौ,1
सुप्रीतश,1
परत्यूषे,1
मृत्युपुरस्कृतः,1
सुतीष्क्णम,1
राक्षसात्मजम,1
लम्बेव,1
उभयॊस,1
रुदता,1
संप्रधार्यार्यं,1
सदामत्तैः,1
शिल्पकारान,1
गत्वा;,1
वानरेन्द्रहितैषिणी,1
नाभिचिन्तये,1
कुथाम,1
तपॊवृद्धम,1
अन्तम,1
विभीषणसहायेन,1
वदनॊन्मुखाः,1
पूरितम,1
कारयिष्यति,1
अन्तः,1
संगत्या,1
शार्दूलस्य,1
जगौ;,1
खगमॊ,1
निःशब्दपदम,1
शल्यकाव,1
अनुव्रतम,1
धूम्राश,1
शीतजलां,1
वनराजिं,1
वृद्धाश,1
अन्ते,1
रुधिरादिग्धं,1
अन्तॊ,1
तस्थतुः,1
जयश्लाघी,1
समधावन्त,1
वृद्धाम,1
पुण्यस,1
उद्यतासी,1
चान्याश,1
पुण्यश,1
गतागतिम,1
सिषिचुर,1
सिषिचुस,1
हिरण्मयीम,1
चान्याञ,1
गूढॊ,1
कृतवंशां,1
संशुष्क,1
पुण्यः,1
चान्याः,1
ईयतुः,1
भरतेनॊक्तां,1
चानुयायिता,1
गूढम,1
उवाचाप्रतिमं,1
शॊभितान,1
ससुग्रीवविभीषणान,1
चिच;,1
पुण्यॊ,1
निबॊधानुपूर्वशः,1
भवामि,1
शॊकार्तस्य,1
जातरूपशिलॊ,1
हतां,1
सवर्णघण्टाट्टहासिनम,1
दानेन,1
यथाम्बुदः,1
पक्षिसंघैश,1
गृहमुख्यैः,1
याजकाश,1
सुरेशम,1
सबाष्पं,1
वार्यामि,1
गृहमुख्यैश,1
कालमेघवत,1
परभावितः,1
निनादः,1
दुश्चरं,1
अनीकानि,1
विज्ञापयाम,1
परसुप्त,1
कालान्तकयमॊपमम,1
उपस्थास्यसि,1
युवनाश्वसुतः,1
जाह्वनी,1
सुपर्वाणः,1
अभिषेकसमारम्भं,1
उपावृत्यॊत्थितां,1
मधुरध्वनिः,1
समाह्वयति,1
सबाष्पॊ,1
कृतकिल्बिषः,1
विनर्दमानः,1
तवॊद्वेगाच,1
समाससादामरशत्रुसैन्यं;,1
वरपौण्डरीकी;,1
दैन्यपरीतचेष्टाः;,1
वत्सान,1
दरुमशैलप्रहरणा,1
अतिरक्तॊ,1
विशुष्येत,1
भानुर,1
तवागमनसंभवा,1
गुप्तायां,1
महेन्द्रॊपमभीमविक्रम;,1
रामानिर्विण्णदर्शणाः,1
वध्यस्य,1
विवृद्धः,1
जाते,1
वसुधाधिपात्मजः;,1
राज्यहीनॊ,1
महाकपे,1
चाष्टमॊ,1
वृत्तां,1
नरेन्द्रांश,1
सुभद्रं,1
कूपम,1
शब्दापय,1
ऽभयुदितॊ,1
धर्मसंश्रितम,1
वर्णैर,1
परचचार,1
चैत्ररथं,1
अभिघ्नतः,1
गदाभिः,1
जगत्य,1
मदॊत्कटः,1
धीरेण,1
रुधिरस्य,1
चतुर्मुखस,1
जीवन्तॊ,1
जीवन्ती,1
पाद्येन,1
जातरॊषस्य,1
जितान,1
विभूषयन्तीम,1
आभरणैश,1
गजान,1
पार्थिवात्मजौ,1
शॊकसंतापदीनाङ्गी,1
आसक्ते,1
परसुप्तं,1
परसुप्तः,1
अभ्यचॊदयत,1
भराजमानाः,1
फलभागिनः,1
निहतस्य,1
पलवगेन्द्रस्य,1
दशग्रीवश,1
सपुष्पाव,1
आसक्तं,1
देवलॊकाद,1
परसुप्तौ,1
सुप्तासि,1
अस्याशु,1
निजघ्नुश,1
दुःखसंतप्त,1
सुतॊषिताः,1
रामवृत्तान्तकारणात,1
हर्यृक्षसत्तम,1
तिमिरावृता,1
पर्युपासत,1
फलतीदं,1
अभ्यपतद,1
सभायाः,1
धर्मनिरते,1
सुतीक्ष्णस्याश्रमं,1
वयःप्राप्तिर,1
परतिनिर्जितः,1
अनयैवापविद्धानि,1
बाणीम;,1
दिव्यभॊजनवस्त्रवत,1
चावमन्ता,1
सहस्रलॊचनः,1
एवाभ्यवादयत,1
वयापातयां,1
परास्पन्दतैकं,1
सुमहाबल,1
लङ्काधिपतिः,1
धर्षणं,1
सराष्ट्रगृहमालिनीम,1
मातेयं,1
परिरक्षथ,1
बहुमानचक्षुषा;,1
युवतिः,1
धर्षणम,1
सत्पुरुषैर,1
निकूजन्ति,1
विकृष्यमाणौ,1
अपूरयित्वा,1
अङ्गावयवशाड्वलाम,1
सामरैर,1
भक्ष्यन्ते,1
भीमनिर्ह्रालं,1
युवराजं,1
नाभिभाषितुम,1
जवलन्तं;,1
संसाद्यमानॊ,1
मार्गीं,1
वारिनेत्राभ्याम,1
अवस्थितॊ,1
अवस्थितौ,1
एवाहम,1
नीललाघवसंभ्रान्तं,1
मतङ्गारण्यवासिनाम,1
परलपन्ति,1
अनुष्ठातुं,1
आच्छादयाम,1
सब्राह्मणपुरॊहितः,1
परिखासु,1
उदाहरेत,1
धयानमूकत्वम,1
कीर्तिमतॊ,1
आदातुम,1
वेति,1
रक्षितारश,1
भरान्तविप्लुतमानसः,1
मेघप्रकाशैः,1
अर्थवित,1
दिव्यानाम,1
निद्राक्षये,1
वरप्रदानाद,1
वध्यां,1
संभूता,1
जवसंपन्नाञ,1
धनदालयम,1
निर्वैराः,1
कॊपविवृत्तलॊचनः;,1
निगृह्य;,1
गर्हमाणं,1
सूर्यरश्मिसमप्रभान,1
वडवामुखाभं;,1
यमप्रहरणं,1
आचार्यस,1
दैत्यदानवसंकाशा,1
सनिग्धस्य,1
विशीर्णम,1
अभिजनॊपेत,1
मृगमन्दायाः,1
ऽचछेद्याभेद्यत्वम,1
भूमी;,1
बलशेषेण,1
पितराव,1
सलक्ष्मणे,1
आचार्यश,1
सारॊगा,1
सलक्ष्मणॊ,1
वज्रे,1
पादान,1
अनुवत्स्यथ,1
पपाताङ्के,1
ऋषिणॊद्दिष्टं,1
उपचितौ,1
उवच,1
अन्तकः,1
तवद्विधेषु,1
वज्रम,1
आजगामह,1
सूर्यांशुसंतप्तॊ,1
सूदयानम,1
शुचिं,1
घूर्णमाने,1
सुमुखाः,1
अनुज्ञातास,1
परचाल्य,1
गर्जतः,1
वदनेनाप्रसन्नेन,1
भयसंमॊहॊ,1
धातुभिः,1
तस्थाव,1
विभीषणामात्या,1
करतुशतैस,1
शबलैर,1
तस्याङ्गम,1
कैकेय्यां,1
दामभिश,1
लेह्यं,1
मद्वाक्याद,1
गर्जती,1
शरजालाचितौ,1
चैवेदं,1
सर्वत,1
जनसंनिधौ,1
पानभूमिगतैः,1
हविषेव,1
संप्रीतिं,1
बहुकन्दरशॊभितम,1
ददर्शादूरतस,1
वादित्रैर,1
महाबाहुम,1
गन्धर्वपुरसंनिभम,1
दवितीयेन्द्रधनुर,1
विनिध्वंस,1
परतिसहिष्यते,1
आढ्यॊ,1
सथापयसि,1
परुषाणि,1
धर्मात्मनस,1
सुविचितं,1
धर्मात्मना,1
पिबस्य,1
सर्वामरत्वं,1
धर्मात्मनॊ,1
शीघ्रतुरगॊ,1
मामकैः,1
शृणुयाद,1
कपिराक्षसानाम;,1
ईश्वरायुधसंकाशांस,1
हाटकप्रभम,1
वर्षायुतशतेनापि,1
परिभर्त्स्यमानः,1
सवर्गद्वारम,1
अरिवाहिनी,1
गन्धर्वपुत्रमांसानि,1
संरूढकक्ष्या,1
इवांशवः,1
शृणुयां,1
संवृत्तश,1
कञ्जकिञ्जल्कसंनिभः,1
चिकीर्षुः,1
आहारयद,1
संवृत्तस,1
अनुजीव्यं,1
इच्छामॊ,1
घराणतृप्तिकराणि,1
निःश्वासैर,1
दिव्यसंकाशः,1
भयदॊ,1
सकेतकॊद्दालकनालिकेरे;,1
काण्डचित्राणि,1
संपातिना,1
गतव्यथॊ,1
तयक्तव्यम,1
पर्युपासीनः,1
उपपाद्यताम,1
राजदारास,1
जलक्रियार्थं,1
इच्छामः,1
विमॊक्षस्य,1
भार्गवप्रमुखा,1
राक्षसकन्यानां,1
दुरतिक्रमणीयं,1
सफलां,1
राजर्षीणां,1
गतव्यथः,1
परतिक्रिया,1
शितधारेण,1
कुशिकपुत्रेण,1
अगन्तुम,1
जीमूत,1
बहुचॊपहृतं,1
बरह्मदत्तं,1
ऽधयवसं,1
नमुचिं,1
सवातेः,1
विश्राव्य,1
पाञ्चालदेशम,1
उपासीनं,1
अन्वगमन,1
अन्वगमद,1
तप्यति,1
आनाययितुम,1
उपासीनम,1
करूरेण,1
परविचरतॊ,1
सवधर्मे,1
रीतिर,1
पठतः,1
मृगतां,1
अतिदारुणम,1
अप्रमेया,1
परकर्षति,1
अप्रमेयश,1
शस्त्रैः,1
उपासीनॊ,1
विश्वासिता,1
पुष्य,1
अप्रमेयम,1
परित्यक्तॊ,1
परित्यक्ते,1
संप्रहृष्टतरॊ,1
दविविदपनसवायुपुत्रमुख्यास;,1
तूर्यघॊषानुनादितः,1
कूटयॊधिभिः,1
सवधर्मः,1
परत्र,1
पृथॊर,1
पुरामृतम,1
मृत्युवश्यॊ,1
एवास्या,1
वलीमुखाः,1
शक्रस्येन्द्रानुजॊ,1
ऽदिशत,1
चरणां,1
बरह्मसरश्च्युता,1
आर्तम,1
कलेशसंभूतं,1
ऽदिशच,1
विहितां,1
भयसंत्रस्ता,1
अनुमत,1
भेत्तव्यॊ,1
शरैष्ठ्यं,1
भयसंत्रस्तॊ,1
नानारुधिरसिक्ताङ्गं,1
शान्तवेगाः,1
अर्धसंजातसस्येव,1
शिशुकं,1
सवामित्वम,1
मॊहयित्वा,1
धयानपरं,1
नॊक्तं,1
बरह्मेव,1
कृतघ्न,1
कलिश्यन्तं,1
भास्करसंनिकाशॊ;,1
अग्रतश,1
राक्षसकण्टकम,1
धर्मनित्यं,1
बुभुक्षितैः,1
आसन्ना,1
कर्तव्ये,1
सवेदबिन्दवः,1
चाङ्गविषयः,1
शत्रूणाम,1
इक्ष्वाकुकुलनन्दनः,1
सविस्मयम,1
चाविधवाः,1
हुताशनसमप्रभम,1
करॊधमॊहसमाविष्टॊ,1
एवान्वगाहत,1
बरह्मदत्तॊ,1
अमृतप्रख्यं,1
संघर्षाद,1
विदीर्येतापि,1
अर्चयिष्यति,1
जनन्यास्मि,1
कर्तव्यस,1
कर्तव्यश,1
गर्हितः,1
पार्वत्याः,1
परतिज्ञापारगस,1
सप्तसागराः,1
महाबलेन,1
आसीन;,1
घनान्तरे,1
रामायणकथा,1
राक्षसव्याघ्रा,1
निश्चिता,1
देहवद्भिर,1
अवारॊहन्त,1
हृदयान्तर्गतक्रॊधॊ,1
अभिरूपश,1
लघवश,1
वृक्षाद्रिहस्ता,1
भरातृसौहृदम,1
सवल्पेन,1
दृष्टिविलॊपनम,1
तवरात,1
दैवज्ञाः,1
तत्क्षणेन,1
पर्याकुलात्मनः,1
रामव्रतम,1
भास्कररश्मिना,1
अनुयामि,1
तस्यासौ,1
विफलस,1
सर्वशास्त्रविशारदः,1
सृजसे,1
जटायुः,1
एवात्मनः,1
बलार्णवौ,1
अभीक्ष्णशः,1
नाम्नैष,1
शल्यम,1
याचितास्मि,1
हतदर्पॊ,1
विफलं,1
शूर्पणख्याश,1
जल्पसि,1
तत्रावतिष्ठन्तौ,1
बाधेते,1
चण्डालेनावमर्दितुम,1
इहाभ्युद्गतमानसः,1
तप्स्यामहे,1
शॊकनाशिनीं,1
सवयंप्रभुः,1
अभ्ययाचन्त,1
कुसरितॊ,1
वानरपुंगवैः,1
यॊधयितुम,1
महिषॊ,1
सिद्धानाम,1
महिषी,1
एतैश,1
उन्नतं,1
एतैर,1
रमणैः,1
परविष्टासि,1
मरिष्यति,1
सर्वसत्त्वविवर्जितम,1
वीक्ष्यावां,1
तृषितैः,1
सिद्धानां,1
उद्यतं,1
उन्नता,1
परपन्नयॊः,1
अन्तिकात,1
विकृष्टेन,1
निपातं,1
वित्तेशॊ,1
संनिरुध्यत,1
करुणवेदी,1
आशीविषविषप्रख्यं,1
भीमस्तनितगम्भ्हिरस,1
आयसाभरणॊ,1
निष्पिष्य,1
खादामि,1
पराजयश,1
परयानया,1
पाशः,1
सवकम,1
सकच्छपैः,1
मुनिपुत्रॊ,1
वज्रनिपातवेगान,1
शराश,1
पद्मसंकाशं,1
संध्यारक्तम,1
उपधारय,1
गौतमश,1
इक्ष्वाकुकुलनाशश,1
मुनिशार्दूलम,1
अनुसृष्टस,1
बली;,1
आवृतॊ,1
उदाहृतं,1
कालायसमहाशूलकूटमुद्गरधारिणीः,1
विजयेन,1
चाष्ट,1
ताम्रपर्णीं,1
वेण्युद्ग्रथनेन,1
उवाचार्तिसमापन्नॊ,1
गौतमं,1
दन्तं,1
चिंश,1
नॊच्चैः,1
आविष्कृतं,1
शर्करायाश,1
अहस,1
उदाहृते,1
निर्यात्य,1
रावणस्यॊत्थितं,1
नागमिष्यति,1
मन्मथार्तैषा,1
शशवत,1
वेत्स्यते,1
शाल्मल्यः,1
राक्षसव्याघ्रॊ,1
हस्तिकर्णीश,1
कुतूहलात,1
रुन्धन्तम,1
पातालतलवासिनः,1
दुर्गमा,1
हस्तिकर्णीं,1
तेनैतानि,1
रविप्रकाशैर;,1
महीधरम,1
परिवर्जितम,1
अवेक्षत,1
महाद्युते,1
सवजनसंवासः,1
विचुक्रुशुः,1
परववर्षतुर,1
परिचर्यां,1
परिरक्षसि,1
वेत्स्यति,1
नानाप्रहरणास,1
सूतॊपावर्तनं,1
आभिषेचनिकीं,1
समिद्धे,1
अस्तार्कसमवर्णं,1
अम्बायाः,1
सुमित्रेति,1
कामॊ,1
महाश्रमे;,1
तयॊस,1
आपीतवर्णवदनं,1
तयॊश,1
कामयसे,1
सतॊयम,1
चास्तु,1
पद्मान्य,1
वियॊगश,1
सुताभ्यां,1
रथवाहिनाम,1
सुसंक्रुद्धाः,1
आस्तीर्णा,1
मॊहेन,1
समिद्धम,1
कपीवतीम,1
गेय,1
समिद्धा,1
परिपालयः,1
अर्थाद,1
राघवस्याहं,1
अर्थाय,1
अर्थान,1
परत्ययॊत्पादनं,1
अशॊकानां,1
ऽरजुनम,1
परमाद्भुतम,1
घनाभः,1
दृश्यादृश्यानि,1
तरैलॊक्यराज्यं,1
चास्यान्वगात,1
लङ्काप्रवेशं,1
आहुतिभिः,1
गजेन्द्राक्रीडमथिता,1
निर्याय,1
करीडापयति,1
कर्णप्रावरणाश,1
संप्रसीदन्ति,1
खरसारथेः,1
नलसेतुर,1
निरस्तहनुकः,1
पीनैः,1
शराणाम,1
संनिलिल्यिरे,1
महामेघः,1
महामेघं,1
पूजनीयतमाव,1
वालिपुत्रे,1
दन्तकाराः,1
संभावना,1
उक्तवन्तॊ,1
हरिशार्दूल,1
शङ्खान,1
महामेघम,1
नयवेशयद,1
वयादितास्यम,1
देवप्रकाशेन,1
रॊचिता,1
अभिधातव्यम,1
विनिष्क्रान्तौ,1
इवामरावती,1
अशातयत,1
ताडितः,1
धनुर्वरं,1
ताडितस,1
अप्रशस्ता,1
सतितां,1
तीर्णप्रतिज्ञश,1
महामात्रः,1
रामभार्या,1
नाद्यैवम,1
समन्मथः,1
रक्षॊभिश,1
अपहाय,1
पलवंगराजग्रहविस्मितानाम,1
पाणौ,1
गयां,1
पितृव्रतत्वं,1
परमधर्मिष्ठॊ,1
यॊनिर,1
परप्ता,1
छरॊतुम,1
समीक्षितुम,1
विष्टम्भितं,1
परसन्नाम,1
पुरुषस्याल्पतेजसः,1
संप्रगृह्णन्ति,1
एषाशनितुल्यवेगः,1
कुशलसंयुक्तैः,1
परसन्नाश,1
संपतन्तस,1
परमधर्मिष्ठस,1
पराक्रम्य,1
दविजातिदेवातिथिपूजनं,1
यतानि,1
ससंध्य,1
मक्षिकयावगीर्णम,1
शर्मॊपलप्स्यामि,1
नियॊजिताः,1
बहुला,1
इवासनस्थम,1
यथान्तकस्य;,1
दास्यतस,1
परमप्रहृष्टाः,1
नन्दिग्रामसमीपजान,1
नरेश्वरम,1
ऽभिसंदधे,1
परस्रवणायुतः,1
कल्याणा,1
भवेथा,1
रॊमशस्य,1
तॊयधारापरिस्रवः,1
कल्याणे,1
काम्यया,1
शिंशुपाम,1
चाघ्राय,1
अभ्युपैति;,1
भारतं,1
रमणीयेषु,1
हृष्टप्रमुदिता,1
चॊपवनानि,1
पुरुषाधमाः,1
सेवसे,1
अवसज्जन्तां,1
मणिरत्नस्य,1
अजीवितुम,1
चाभिपूजय,1
सिंहसंकाशम,1
आस्फॊटयाम,1
शशिप्रभानना;,1
सयूथाः,1
कषणभूतेव,1
विप्रस्य,1
गरहेणॊपप्लुतॊ,1
रक्षॊबलं,1
अजयत,1
पौरानुगमनं,1
वैद्या,1
धराधरः,1
अमरा,1
इष्टाम,1
सवसखीजनम,1
वृन्दान्य,1
एवागमच,1
चाध्वनि,1
यथापवादं,1
रम्यसानुं,1
तयक्तभयैः,1
निकृत्तहृदया,1
धराधरम,1
कलान्तम,1
संतापयिष्यामि,1
सृजन,1
सगन्धर्वा,1
चानुयाता,1
हरिराज्यं,1
संस्तभ्य,1
काष्ठैश,1
काष्ठैर,1
चात्मजौ,1
संस्थाम,1
सथापितं,1
निर्मुक्तभुजगाव,1
सहस्राक्ष,1
ववुः;,1
वाजियुक्तैर,1
वैश्येन,1
उपकारं,1
सुसंततान,1
हेमविभूषिते,1
कारुण्यसौहर्दान,1
महाकाया,1
संमानयाम,1
अनुत्तमाः,1
महाकायम,1
पट्टसांश,1
पिठरैश,1
दुर्बलाम,1
विषसादातुरॊ,1
महाकायॊ,1
अस्त्रैर,1
बहुशाखैश,1
उपकारे,1
अस्त्रैः,1
करव्यादाश,1
हेमविभूषितः,1
दुर्बलां,1
तत्रेयं,1
जलधरागमे,1
सुप्रभातायां,1
माल्यं,1
परशंसाभिर,1
गमनकाङ्क्षिणः,1
सासुरैर,1
अपतन,1
निर्वपिष्यति,1
ऽपनीतेषु,1
विजेतुं,1
संचॊदयित्वा,1
नर्दन्त्यॊ,1
परलॊभयाम,1
अपतच,1
पुरंदरे,1
राक्षसराजसैन्यम,1
महाघॊरे,1
